starttime	seconds	ctime	dtime	ttime	wait
Fri May 13 16:45:58 2016	1463179558	37	1	38	1
Fri May 13 16:45:59 2016	1463179559	36	3	38	3
Fri May 13 16:45:58 2016	1463179558	35	3	38	3
Fri May 13 16:45:58 2016	1463179558	35	3	38	3
Fri May 13 16:45:58 2016	1463179558	35	3	38	3
Fri May 13 16:45:59 2016	1463179559	26	12	39	6
Fri May 13 16:45:59 2016	1463179559	35	3	39	3
Fri May 13 16:45:59 2016	1463179559	35	3	39	3
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:59 2016	1463179559	13	26	39	24
Fri May 13 16:45:59 2016	1463179559	38	1	39	1
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:59 2016	1463179559	35	4	39	4
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	33	6	39	4
Fri May 13 16:45:58 2016	1463179558	36	3	39	3
Fri May 13 16:45:58 2016	1463179558	38	1	39	1
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:59 2016	1463179559	27	12	39	6
Fri May 13 16:45:58 2016	1463179558	37	2	39	2
Fri May 13 16:45:58 2016	1463179558	36	3	39	3
Fri May 13 16:45:58 2016	1463179558	37	2	39	1
Fri May 13 16:45:59 2016	1463179559	35	4	39	2
Fri May 13 16:45:59 2016	1463179559	33	6	39	4
Fri May 13 16:45:59 2016	1463179559	38	2	39	2
Fri May 13 16:45:59 2016	1463179559	33	6	39	4
Fri May 13 16:45:59 2016	1463179559	33	6	39	4
Fri May 13 16:45:58 2016	1463179558	35	4	39	3
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:59 2016	1463179559	34	5	39	4
Fri May 13 16:45:59 2016	1463179559	31	9	39	5
Fri May 13 16:45:59 2016	1463179559	35	4	39	3
Fri May 13 16:45:59 2016	1463179559	31	9	39	5
Fri May 13 16:45:59 2016	1463179559	36	3	39	3
Fri May 13 16:45:58 2016	1463179558	37	3	39	3
Fri May 13 16:45:59 2016	1463179559	37	3	40	2
Fri May 13 16:45:59 2016	1463179559	35	4	40	4
Fri May 13 16:45:59 2016	1463179559	38	2	40	2
Fri May 13 16:45:59 2016	1463179559	32	7	40	5
Fri May 13 16:45:58 2016	1463179558	37	3	40	2
Fri May 13 16:45:59 2016	1463179559	32	7	40	5
Fri May 13 16:45:59 2016	1463179559	35	5	40	5
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	36	3	40	3
Fri May 13 16:45:58 2016	1463179558	37	2	40	1
Fri May 13 16:45:59 2016	1463179559	36	4	40	1
Fri May 13 16:45:58 2016	1463179558	37	3	40	3
Fri May 13 16:45:58 2016	1463179558	38	1	40	1
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	37	2	40	2
Fri May 13 16:45:58 2016	1463179558	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:58 2016	1463179558	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	33	7	40	4
Fri May 13 16:45:58 2016	1463179558	37	3	40	2
Fri May 13 16:45:59 2016	1463179559	37	3	40	2
Fri May 13 16:45:59 2016	1463179559	38	2	40	2
Fri May 13 16:45:59 2016	1463179559	27	13	40	6
Fri May 13 16:45:59 2016	1463179559	37	3	40	2
Fri May 13 16:45:59 2016	1463179559	38	2	40	2
Fri May 13 16:45:59 2016	1463179559	38	3	40	2
Fri May 13 16:45:59 2016	1463179559	28	12	40	4
Fri May 13 16:45:59 2016	1463179559	37	3	40	3
Fri May 13 16:45:59 2016	1463179559	38	3	40	2
Fri May 13 16:45:59 2016	1463179559	27	14	40	7
Fri May 13 16:45:59 2016	1463179559	24	17	40	8
Fri May 13 16:45:59 2016	1463179559	29	11	40	2
Fri May 13 16:45:59 2016	1463179559	29	11	40	2
Fri May 13 16:45:59 2016	1463179559	36	5	40	4
Fri May 13 16:45:59 2016	1463179559	35	6	40	4
Fri May 13 16:45:59 2016	1463179559	38	3	40	2
Fri May 13 16:45:59 2016	1463179559	29	11	41	2
Fri May 13 16:45:59 2016	1463179559	37	3	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	28	12	41	3
Fri May 13 16:45:59 2016	1463179559	30	11	41	2
Fri May 13 16:45:59 2016	1463179559	27	14	41	7
Fri May 13 16:45:59 2016	1463179559	38	2	41	2
Fri May 13 16:45:59 2016	1463179559	36	5	41	5
Fri May 13 16:45:59 2016	1463179559	37	3	41	3
Fri May 13 16:45:59 2016	1463179559	35	6	41	4
Fri May 13 16:45:59 2016	1463179559	36	4	41	3
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:58 2016	1463179558	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	37	4	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	20	21	41	15
Fri May 13 16:45:59 2016	1463179559	35	6	41	4
Fri May 13 16:45:59 2016	1463179559	11	30	41	29
Fri May 13 16:45:59 2016	1463179559	11	30	41	29
Fri May 13 16:45:59 2016	1463179559	32	9	41	5
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	32	9	41	5
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	36	5	41	5
Fri May 13 16:45:59 2016	1463179559	33	8	41	5
Fri May 13 16:45:59 2016	1463179559	35	6	41	4
Fri May 13 16:45:59 2016	1463179559	38	3	41	2
Fri May 13 16:45:59 2016	1463179559	36	5	41	4
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	36	5	41	4
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	35	6	41	4
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:58 2016	1463179558	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	31	10	41	6
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	31	10	41	6
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	34	8	41	4
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	37	4	41	3
Fri May 13 16:45:59 2016	1463179559	32	9	41	5
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	34	8	41	4
Fri May 13 16:45:59 2016	1463179559	32	10	41	6
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	30	11	41	2
Fri May 13 16:45:58 2016	1463179558	40	1	41	1
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	38	3	41	3
Fri May 13 16:45:59 2016	1463179559	34	8	41	4
Fri May 13 16:45:59 2016	1463179559	34	8	41	4
Fri May 13 16:45:59 2016	1463179559	35	6	41	3
Fri May 13 16:45:59 2016	1463179559	39	2	41	2
Fri May 13 16:45:59 2016	1463179559	34	7	41	5
Fri May 13 16:45:59 2016	1463179559	34	7	41	5
Fri May 13 16:45:59 2016	1463179559	36	5	41	3
Fri May 13 16:45:59 2016	1463179559	36	5	41	3
Fri May 13 16:45:59 2016	1463179559	36	6	42	4
Fri May 13 16:45:59 2016	1463179559	39	2	42	2
Fri May 13 16:45:59 2016	1463179559	37	5	42	2
Fri May 13 16:45:59 2016	1463179559	36	6	42	4
Fri May 13 16:45:59 2016	1463179559	36	6	42	4
Fri May 13 16:45:59 2016	1463179559	40	1	42	1
Fri May 13 16:45:59 2016	1463179559	40	1	42	1
Fri May 13 16:45:59 2016	1463179559	40	1	42	1
Fri May 13 16:45:59 2016	1463179559	37	5	42	4
Fri May 13 16:45:59 2016	1463179559	40	2	42	2
Fri May 13 16:45:59 2016	1463179559	37	5	42	2
Fri May 13 16:45:59 2016	1463179559	36	5	42	5
Fri May 13 16:45:59 2016	1463179559	40	2	42	2
Fri May 13 16:45:59 2016	1463179559	36	6	42	4
Fri May 13 16:45:58 2016	1463179558	39	3	42	2
Fri May 13 16:45:58 2016	1463179558	38	4	42	4
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:58 2016	1463179558	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	36	6	42	4
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	35	7	42	4
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	40	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	4	42	4
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	40	3	42	3
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	38	4	42	4
Fri May 13 16:45:59 2016	1463179559	34	8	42	3
Fri May 13 16:45:59 2016	1463179559	34	8	42	3
Fri May 13 16:45:59 2016	1463179559	38	4	42	2
Fri May 13 16:45:59 2016	1463179559	39	3	42	3
Fri May 13 16:45:59 2016	1463179559	32	11	42	9
Fri May 13 16:45:59 2016	1463179559	36	6	43	1
Fri May 13 16:45:59 2016	1463179559	32	11	43	9
Fri May 13 16:45:59 2016	1463179559	39	4	43	2
Fri May 13 16:45:59 2016	1463179559	39	4	43	2
Fri May 13 16:45:59 2016	1463179559	40	2	43	2
Fri May 13 16:45:59 2016	1463179559	39	3	43	3
Fri May 13 16:45:59 2016	1463179559	40	2	43	2
Fri May 13 16:45:58 2016	1463179558	41	1	43	1
Fri May 13 16:45:59 2016	1463179559	32	11	43	9
Fri May 13 16:45:59 2016	1463179559	36	7	43	4
Fri May 13 16:45:59 2016	1463179559	36	7	43	4
Fri May 13 16:45:59 2016	1463179559	39	4	43	2
Fri May 13 16:45:58 2016	1463179558	40	3	43	3
Fri May 13 16:45:59 2016	1463179559	34	9	43	7
Fri May 13 16:45:59 2016	1463179559	34	9	43	7
Fri May 13 16:45:59 2016	1463179559	34	9	43	8
Fri May 13 16:45:59 2016	1463179559	40	3	43	2
Fri May 13 16:45:59 2016	1463179559	39	4	43	4
Fri May 13 16:45:59 2016	1463179559	40	3	43	2
Fri May 13 16:45:59 2016	1463179559	37	6	43	4
Fri May 13 16:45:59 2016	1463179559	40	4	43	3
Fri May 13 16:45:59 2016	1463179559	41	2	43	2
Fri May 13 16:45:59 2016	1463179559	40	3	43	3
Fri May 13 16:45:59 2016	1463179559	40	4	43	2
Fri May 13 16:45:59 2016	1463179559	40	4	43	2
Fri May 13 16:45:59 2016	1463179559	39	4	43	4
Fri May 13 16:45:59 2016	1463179559	41	2	43	2
Fri May 13 16:45:59 2016	1463179559	42	2	44	2
Fri May 13 16:45:59 2016	1463179559	42	2	44	2
Fri May 13 16:45:59 2016	1463179559	39	4	44	2
Fri May 13 16:45:59 2016	1463179559	36	7	44	7
Fri May 13 16:45:59 2016	1463179559	36	7	44	7
Fri May 13 16:45:59 2016	1463179559	38	6	44	1
Fri May 13 16:45:59 2016	1463179559	39	5	44	2
Fri May 13 16:45:59 2016	1463179559	40	4	44	3
Fri May 13 16:45:59 2016	1463179559	40	4	44	2
Fri May 13 16:45:59 2016	1463179559	41	3	44	2
Fri May 13 16:45:59 2016	1463179559	41	3	44	3
Fri May 13 16:45:59 2016	1463179559	38	6	44	3
Fri May 13 16:45:59 2016	1463179559	41	3	44	3
Fri May 13 16:45:59 2016	1463179559	39	5	44	2
Fri May 13 16:45:59 2016	1463179559	38	6	44	5
Fri May 13 16:45:59 2016	1463179559	32	12	44	8
Fri May 13 16:45:58 2016	1463179558	43	1	44	1
Fri May 13 16:45:59 2016	1463179559	40	4	44	4
Fri May 13 16:45:59 2016	1463179559	40	4	44	4
Fri May 13 16:45:58 2016	1463179558	43	2	45	2
Fri May 13 16:45:59 2016	1463179559	41	4	45	3
Fri May 13 16:45:59 2016	1463179559	39	6	45	5
Fri May 13 16:45:59 2016	1463179559	40	4	45	4
Fri May 13 16:45:59 2016	1463179559	39	5	45	5
Fri May 13 16:45:59 2016	1463179559	38	7	45	3
Fri May 13 16:45:59 2016	1463179559	32	12	45	8
Fri May 13 16:45:59 2016	1463179559	41	4	45	4
Fri May 13 16:45:59 2016	1463179559	32	13	45	8
Fri May 13 16:45:59 2016	1463179559	40	5	45	2
Fri May 13 16:45:58 2016	1463179558	42	3	45	3
Fri May 13 16:45:59 2016	1463179559	33	13	45	8
Fri May 13 16:45:59 2016	1463179559	39	6	45	3
Fri May 13 16:45:59 2016	1463179559	38	7	45	5
Fri May 13 16:45:58 2016	1463179558	42	3	45	3
Fri May 13 16:45:59 2016	1463179559	38	7	45	5
Fri May 13 16:45:59 2016	1463179559	39	6	45	2
Fri May 13 16:45:59 2016	1463179559	19	26	45	25
Fri May 13 16:45:59 2016	1463179559	41	4	45	2
Fri May 13 16:45:59 2016	1463179559	41	4	45	2
Fri May 13 16:45:59 2016	1463179559	41	5	46	4
Fri May 13 16:45:59 2016	1463179559	41	4	46	2
Fri May 13 16:45:59 2016	1463179559	40	6	46	4
Fri May 13 16:45:59 2016	1463179559	40	5	46	3
Fri May 13 16:45:59 2016	1463179559	41	5	46	4
Fri May 13 16:45:59 2016	1463179559	41	4	46	2
Fri May 13 16:45:59 2016	1463179559	42	4	46	4
Fri May 13 16:45:59 2016	1463179559	42	4	46	1
Fri May 13 16:45:59 2016	1463179559	39	7	46	5
Fri May 13 16:45:59 2016	1463179559	40	5	46	4
Fri May 13 16:45:59 2016	1463179559	45	1	46	1
Fri May 13 16:45:59 2016	1463179559	41	5	46	4
Fri May 13 16:45:59 2016	1463179559	38	8	46	5
Fri May 13 16:45:59 2016	1463179559	41	5	46	2
Fri May 13 16:45:59 2016	1463179559	42	4	46	2
Fri May 13 16:45:59 2016	1463179559	38	8	46	4
Fri May 13 16:45:59 2016	1463179559	43	4	46	3
Fri May 13 16:45:58 2016	1463179558	45	1	46	1
Fri May 13 16:45:58 2016	1463179558	44	2	46	2
Fri May 13 16:45:59 2016	1463179559	34	12	46	8
Fri May 13 16:45:59 2016	1463179559	40	7	46	5
Fri May 13 16:45:59 2016	1463179559	34	12	47	8
Fri May 13 16:45:59 2016	1463179559	40	7	47	4
Fri May 13 16:45:59 2016	1463179559	41	6	47	2
Fri May 13 16:45:59 2016	1463179559	39	7	47	7
Fri May 13 16:45:59 2016	1463179559	36	11	47	5
Fri May 13 16:45:59 2016	1463179559	41	6	47	2
Fri May 13 16:45:59 2016	1463179559	41	6	47	2
Fri May 13 16:45:59 2016	1463179559	41	6	47	6
Fri May 13 16:45:59 2016	1463179559	41	6	47	2
Fri May 13 16:45:59 2016	1463179559	41	6	47	2
Fri May 13 16:45:59 2016	1463179559	44	4	47	3
Fri May 13 16:45:59 2016	1463179559	32	15	47	12
Fri May 13 16:45:59 2016	1463179559	42	5	47	2
Fri May 13 16:45:59 2016	1463179559	39	8	47	5
Fri May 13 16:45:59 2016	1463179559	42	5	47	1
Fri May 13 16:45:59 2016	1463179559	44	4	47	3
Fri May 13 16:45:59 2016	1463179559	42	5	47	1
Fri May 13 16:45:59 2016	1463179559	44	4	47	3
Fri May 13 16:45:59 2016	1463179559	43	4	47	2
Fri May 13 16:45:59 2016	1463179559	44	4	47	3
Fri May 13 16:45:59 2016	1463179559	42	5	47	1
Fri May 13 16:45:59 2016	1463179559	37	11	48	5
Fri May 13 16:45:59 2016	1463179559	43	4	48	4
Fri May 13 16:45:59 2016	1463179559	43	4	48	4
Fri May 13 16:45:59 2016	1463179559	44	4	48	3
Fri May 13 16:45:59 2016	1463179559	42	5	48	4
Fri May 13 16:45:59 2016	1463179559	42	5	48	1
Fri May 13 16:45:59 2016	1463179559	42	6	48	2
Fri May 13 16:45:59 2016	1463179559	44	4	48	3
Fri May 13 16:45:59 2016	1463179559	43	5	48	3
Fri May 13 16:45:59 2016	1463179559	37	11	48	5
Fri May 13 16:45:59 2016	1463179559	44	4	48	3
Fri May 13 16:45:59 2016	1463179559	44	4	48	2
Fri May 13 16:45:59 2016	1463179559	44	4	48	2
Fri May 13 16:45:59 2016	1463179559	40	8	48	6
Fri May 13 16:45:59 2016	1463179559	40	8	48	6
Fri May 13 16:45:59 2016	1463179559	19	29	48	25
Fri May 13 16:45:59 2016	1463179559	39	10	49	6
Fri May 13 16:45:59 2016	1463179559	41	8	49	2
Fri May 13 16:45:58 2016	1463179558	45	3	49	3
Fri May 13 16:45:59 2016	1463179559	41	8	49	2
Fri May 13 16:45:58 2016	1463179558	46	2	49	2
Fri May 13 16:45:58 2016	1463179558	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	43	5	49	4
Fri May 13 16:45:59 2016	1463179559	16	33	49	30
Fri May 13 16:45:59 2016	1463179559	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	15	34	49	32
Fri May 13 16:45:59 2016	1463179559	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	42	7	49	6
Fri May 13 16:45:59 2016	1463179559	37	12	49	8
Fri May 13 16:45:59 2016	1463179559	46	3	49	3
Fri May 13 16:45:59 2016	1463179559	40	10	50	9
Fri May 13 16:45:58 2016	1463179558	47	2	50	2
Fri May 13 16:45:59 2016	1463179559	41	9	50	6
Fri May 13 16:45:59 2016	1463179559	37	12	50	8
Fri May 13 16:45:58 2016	1463179558	48	2	50	2
Fri May 13 16:45:59 2016	1463179559	36	14	50	6
Fri May 13 16:45:59 2016	1463179559	41	9	50	7
Fri May 13 16:45:59 2016	1463179559	34	16	50	8
Fri May 13 16:45:58 2016	1463179558	47	3	50	3
Fri May 13 16:45:59 2016	1463179559	34	16	50	8
Fri May 13 16:45:58 2016	1463179558	49	2	51	2
Fri May 13 16:45:58 2016	1463179558	48	3	51	3
Fri May 13 16:45:59 2016	1463179559	43	8	51	5
Fri May 13 16:45:58 2016	1463179558	48	3	51	3
Fri May 13 16:45:59 2016	1463179559	44	7	51	4
Fri May 13 16:45:59 2016	1463179559	43	8	51	5
Fri May 13 16:45:59 2016	1463179559	43	8	51	5
Fri May 13 16:45:59 2016	1463179559	37	14	51	6
Fri May 13 16:45:58 2016	1463179558	48	3	51	3
Fri May 13 16:45:58 2016	1463179558	48	3	51	3
Fri May 13 16:45:59 2016	1463179559	39	13	51	8
Fri May 13 16:45:58 2016	1463179558	50	2	52	2
Fri May 13 16:45:58 2016	1463179558	49	3	52	3
Fri May 13 16:45:58 2016	1463179558	49	3	52	3
Fri May 13 16:45:59 2016	1463179559	38	14	52	6
Fri May 13 16:45:59 2016	1463179559	44	7	52	3
Fri May 13 16:45:59 2016	1463179559	43	9	52	5
Fri May 13 16:45:59 2016	1463179559	45	7	52	3
Fri May 13 16:45:59 2016	1463179559	40	12	52	7
Fri May 13 16:45:59 2016	1463179559	45	7	52	3
Fri May 13 16:45:59 2016	1463179559	43	9	52	5
Fri May 13 16:45:59 2016	1463179559	45	7	52	3
Fri May 13 16:45:59 2016	1463179559	43	9	52	5
Fri May 13 16:45:59 2016	1463179559	43	9	52	5
Fri May 13 16:45:59 2016	1463179559	43	9	52	5
Fri May 13 16:45:59 2016	1463179559	46	7	52	2
Fri May 13 16:45:59 2016	1463179559	40	13	52	8
Fri May 13 16:45:59 2016	1463179559	39	14	52	6
Fri May 13 16:45:59 2016	1463179559	37	16	53	8
Fri May 13 16:45:59 2016	1463179559	37	16	53	8
Fri May 13 16:45:59 2016	1463179559	43	10	53	5
Fri May 13 16:45:58 2016	1463179558	50	3	53	3
Fri May 13 16:45:59 2016	1463179559	41	12	54	5
Fri May 13 16:45:59 2016	1463179559	42	11	54	7
Fri May 13 16:45:59 2016	1463179559	38	16	54	8
Fri May 13 16:45:58 2016	1463179558	52	1	54	1
Fri May 13 16:45:59 2016	1463179559	42	12	54	5
Fri May 13 16:45:59 2016	1463179559	42	12	54	7
Fri May 13 16:45:59 2016	1463179559	46	9	54	6
Fri May 13 16:45:58 2016	1463179558	52	3	55	3
Fri May 13 16:45:58 2016	1463179558	54	2	56	2
Fri May 13 16:45:59 2016	1463179559	44	12	56	8
Fri May 13 16:45:59 2016	1463179559	42	14	56	6
Fri May 13 16:45:58 2016	1463179558	53	3	56	3
Fri May 13 16:45:59 2016	1463179559	42	15	57	6
Fri May 13 16:45:58 2016	1463179558	55	2	57	2
Fri May 13 16:45:58 2016	1463179558	55	2	57	2
Fri May 13 16:45:59 2016	1463179559	41	17	58	10
Fri May 13 16:45:59 2016	1463179559	43	15	58	7
Fri May 13 16:45:58 2016	1463179558	15	44	58	43
Fri May 13 16:45:58 2016	1463179558	15	44	59	44
Fri May 13 16:45:58 2016	1463179558	57	2	59	1
Fri May 13 16:45:58 2016	1463179558	15	44	59	44
Fri May 13 16:45:58 2016	1463179558	56	3	59	3
Fri May 13 16:45:59 2016	1463179559	23	36	59	35
Fri May 13 16:45:58 2016	1463179558	58	2	60	2
Fri May 13 16:45:58 2016	1463179558	59	2	60	2
Fri May 13 16:45:58 2016	1463179558	59	2	60	2
Fri May 13 16:45:58 2016	1463179558	57	3	61	3
Fri May 13 16:45:58 2016	1463179558	57	4	61	3
Fri May 13 16:45:58 2016	1463179558	57	4	61	4
Fri May 13 16:45:58 2016	1463179558	56	4	61	4
Fri May 13 16:45:58 2016	1463179558	56	5	61	4
Fri May 13 16:45:58 2016	1463179558	56	5	61	5
Fri May 13 16:45:58 2016	1463179558	56	5	61	5
Fri May 13 16:45:58 2016	1463179558	56	6	61	6
Fri May 13 16:45:58 2016	1463179558	55	6	61	6
Fri May 13 16:45:58 2016	1463179558	55	6	61	6
Fri May 13 16:45:58 2016	1463179558	55	6	61	6
Fri May 13 16:45:58 2016	1463179558	59	2	61	2
Fri May 13 16:45:58 2016	1463179558	55	7	61	7
Fri May 13 16:45:58 2016	1463179558	59	2	62	2
Fri May 13 16:45:58 2016	1463179558	54	7	62	7
Fri May 13 16:45:58 2016	1463179558	60	1	62	1
Fri May 13 16:45:58 2016	1463179558	54	7	62	7
Fri May 13 16:45:58 2016	1463179558	59	3	62	3
Fri May 13 16:45:58 2016	1463179558	54	8	62	8
Fri May 13 16:45:58 2016	1463179558	60	1	62	1
Fri May 13 16:45:58 2016	1463179558	54	8	62	8
Fri May 13 16:45:58 2016	1463179558	54	8	62	8
Fri May 13 16:45:58 2016	1463179558	53	9	62	9
Fri May 13 16:45:58 2016	1463179558	53	9	62	9
Fri May 13 16:45:58 2016	1463179558	53	9	62	9
Fri May 13 16:45:58 2016	1463179558	53	10	62	10
Fri May 13 16:45:58 2016	1463179558	52	10	62	10
Fri May 13 16:45:58 2016	1463179558	52	10	63	10
Fri May 13 16:45:58 2016	1463179558	60	3	63	3
Fri May 13 16:45:58 2016	1463179558	52	11	63	11
Fri May 13 16:45:58 2016	1463179558	52	11	63	11
Fri May 13 16:45:58 2016	1463179558	59	3	63	3
Fri May 13 16:45:58 2016	1463179558	52	11	63	11
Fri May 13 16:45:58 2016	1463179558	60	3	63	3
Fri May 13 16:45:58 2016	1463179558	60	3	63	3
Fri May 13 16:45:58 2016	1463179558	51	12	63	12
Fri May 13 16:45:58 2016	1463179558	51	12	63	12
Fri May 13 16:45:58 2016	1463179558	51	12	63	12
Fri May 13 16:45:58 2016	1463179558	62	1	63	1
Fri May 13 16:45:58 2016	1463179558	51	12	63	12
Fri May 13 16:45:58 2016	1463179558	51	13	63	13
Fri May 13 16:45:58 2016	1463179558	61	3	64	3
Fri May 13 16:45:58 2016	1463179558	61	3	64	3
Fri May 13 16:45:58 2016	1463179558	61	3	64	3
Fri May 13 16:45:58 2016	1463179558	63	1	65	1
Fri May 13 16:45:58 2016	1463179558	62	3	65	3
Fri May 13 16:45:58 2016	1463179558	63	3	65	3
Fri May 13 16:45:58 2016	1463179558	64	2	66	2
Fri May 13 16:45:58 2016	1463179558	64	2	66	2
Fri May 13 16:45:58 2016	1463179558	65	1	66	1
Fri May 13 16:45:58 2016	1463179558	64	2	66	2
Fri May 13 16:45:58 2016	1463179558	64	3	66	3
Fri May 13 16:45:58 2016	1463179558	66	2	68	2
Fri May 13 16:45:58 2016	1463179558	66	2	68	2
Fri May 13 16:45:58 2016	1463179558	66	2	68	2
Fri May 13 16:45:58 2016	1463179558	66	3	69	3
Fri May 13 16:45:58 2016	1463179558	68	2	70	2
Fri May 13 16:45:58 2016	1463179558	68	3	71	3
Fri May 13 16:45:58 2016	1463179558	68	3	71	3
Fri May 13 16:45:58 2016	1463179558	70	2	71	2
Fri May 13 16:45:58 2016	1463179558	69	3	72	1
Fri May 13 16:45:58 2016	1463179558	70	3	73	3
Fri May 13 16:45:58 2016	1463179558	71	2	73	2
Fri May 13 16:45:58 2016	1463179558	71	3	74	3
Fri May 13 16:45:58 2016	1463179558	72	2	74	2
Fri May 13 16:45:58 2016	1463179558	73	2	74	2
Fri May 13 16:45:58 2016	1463179558	73	2	75	2
Fri May 13 16:45:58 2016	1463179558	71	3	75	3
Fri May 13 16:45:58 2016	1463179558	72	3	75	3
Fri May 13 16:45:58 2016	1463179558	74	1	75	1
Fri May 13 16:45:58 2016	1463179558	74	2	76	2
Fri May 13 16:45:58 2016	1463179558	72	4	76	2
Fri May 13 16:45:58 2016	1463179558	74	2	76	2
Fri May 13 16:45:58 2016	1463179558	75	1	76	1
Fri May 13 16:45:58 2016	1463179558	73	3	76	3
Fri May 13 16:45:58 2016	1463179558	75	2	76	2
Fri May 13 16:45:58 2016	1463179558	74	2	76	2
Fri May 13 16:45:58 2016	1463179558	75	2	77	2
Fri May 13 16:45:58 2016	1463179558	74	3	77	3
Fri May 13 16:45:58 2016	1463179558	74	3	77	3
Fri May 13 16:45:58 2016	1463179558	75	2	77	2
Fri May 13 16:45:58 2016	1463179558	75	2	77	2
Fri May 13 16:45:58 2016	1463179558	76	2	77	2
Fri May 13 16:45:58 2016	1463179558	75	2	77	2
Fri May 13 16:45:58 2016	1463179558	76	2	77	1
Fri May 13 16:45:58 2016	1463179558	75	3	78	3
